gene,logp
TRINITY_DN107414_c0_g1,0.143303292269473
TRINITY_DN107414_c0_g2,-0.00560003725774745
TRINITY_DN10742_c0_g1,0
TRINITY_DN107480_c0_g2,-0.401766063977272
TRINITY_DN107521_c0_g1,0
TRINITY_DN107537_c0_g1,-0.439949406998191
TRINITY_DN107537_c0_g2,-0.0559134510955546
TRINITY_DN107542_c0_g1,0
TRINITY_DN107558_c0_g1,0
TRINITY_DN10756_c0_g1,0
TRINITY_DN10758_c0_g1,0
TRINITY_DN1076_c0_g1,0
TRINITY_DN10761_c0_g1,0
TRINITY_DN107624_c0_g1,0.198351039405328
TRINITY_DN10764_c0_g1,0.191068443251946
TRINITY_DN107659_c0_g1,0
TRINITY_DN107662_c0_g1,0.00694528732401713
TRINITY_DN107667_c0_g1,0
TRINITY_DN107675_c0_g1,0
TRINITY_DN107677_c0_g1,0
TRINITY_DN107697_c0_g1,0
TRINITY_DN1077_c0_g1,-0.781173241489603
